account_id,account_number,customer_id,branch_id,account_type,currency,balance,status,opened_at
14029,3578930114,1960,73,Saving,EUR,100580.69,Closed,2018-02-02 22:35:19
14030,3187135766,7008,84,Saving,USD,94547.39,Closed,2017-05-05 05:25:26
14031,9145782565,87,88,Saving,USD,114293.58,Active,2018-03-29 07:56:56
14032,8766866549,6458,5,Saving,USD,124895.67,Closed,2016-12-09 21:11:05
14033,3947253318,5121,87,Business,EUR,204377.38,Inactive,2019-04-25 02:42:00
14034,2426071552,1653,18,Saving,VND,38388.71,Inactive,2017-12-31 23:46:28
14035,5776641987,4398,16,Checking,EUR,422322.97,Closed,2024-06-18 15:27:39
14036,1949861630,7371,98,Checking,EUR,39234.74,Active,2021-01-23 16:23:15
14037,1743427478,2743,57,Checking,EUR,414730.19,Closed,2020-07-30 00:26:08
14038,8813277264,4806,65,Checking,EUR,341533.89,Closed,2019-07-30 04:42:41
14039,9578179137,3031,19,Checking,VND,322237.5,Closed,2019-06-20 21:11:43
14040,6690475139,590,7,Business,VND,99820.79,Inactive,2026-05-21 15:02:23
14041,1426315833,525,95,Business,EUR,51983.82,Inactive,2018-12-15 16:39:04
14042,7178568950,2092,92,Business,USD,353567.06,Active,2018-05-23 20:32:10
14043,7959060621,4424,74,Saving,EUR,453670.23,Active,2023-10-16 16:25:05
14044,6930103403,2520,91,Business,VND,287162.71,Active,2025-05-29 21:24:52
14045,8559788730,795,73,Checking,EUR,104675.04,Active,2025-11-05 14:57:01
14046,1789895362,87,51,Checking,EUR,144930.99,Inactive,2025-09-16 17:40:03
14047,1914852361,1053,50,Checking,USD,319302.02,Closed,2019-05-29 15:23:30
14048,6611717462,6838,15,Saving,USD,369133.9,Active,2017-03-19 01:14:01
14049,8656362585,2449,67,Business,USD,357774.95,Closed,2026-05-15 22:52:12
14050,2443696523,6227,36,Business,USD,494273.16,Closed,2025-03-10 06:18:46
14051,8553115295,4129,48,Business,USD,351257.01,Active,2022-10-29 01:24:21
14052,2091525121,6256,10,Checking,VND,379712.58,Closed,2016-08-02 10:58:28
14053,3091899357,3851,73,Checking,USD,241937.91,Inactive,2026-04-25 10:27:16
14054,7576891585,8666,10,Saving,USD,372170.91,Inactive,2023-09-23 22:47:45
14055,4879316329,3426,33,Checking,USD,210404.97,Active,2017-06-02 12:11:39
14056,4472581632,6465,47,Checking,EUR,181724.8,Active,2022-05-20 03:47:54
14057,7802675684,1848,88,Business,EUR,394457.01,Active,2025-10-27 00:52:21
14058,9720165585,3313,9,Saving,USD,55926.52,Active,2021-04-01 23:12:04
14059,6200401180,4052,93,Business,USD,385079.18,Active,2020-06-02 07:15:11
14060,3523184718,3555,40,Business,USD,59228.62,Closed,2019-09-08 17:29:55
14061,1933528499,9599,69,Business,USD,83239.08,Inactive,2016-08-06 15:49:34
14062,1229822021,1238,71,Business,VND,77134.07,Inactive,2025-10-17 00:00:44
14063,8732361409,6386,87,Saving,EUR,68383.83,Active,2023-10-12 23:16:55
14064,4342073952,7702,100,Checking,EUR,355016.73,Inactive,2025-06-07 21:00:16
14065,1003800820,3738,22,Checking,EUR,268144.08,Active,2016-11-28 14:33:02
14066,1457007494,4504,77,Saving,VND,393371.45,Inactive,2017-12-20 00:54:34
14067,6922683372,4019,23,Saving,VND,236062.42,Inactive,2019-09-04 13:03:20
14068,5054323371,6827,92,Business,USD,479459.71,Closed,2017-04-14 23:38:15
14069,5376509322,1875,83,Business,VND,46541.42,Active,2018-11-06 23:41:33
14070,5136870701,7511,92,Saving,EUR,455027.7,Inactive,2022-06-08 05:34:57
14071,5642550012,6335,82,Business,USD,364624.32,Inactive,2022-02-22 17:40:33
14072,4962041913,3167,93,Business,EUR,196707.22,Active,2021-12-02 20:08:14
14073,1827352937,1611,59,Saving,VND,100804.03,Closed,2020-06-30 08:49:18
14074,4699070481,2466,90,Saving,EUR,108079.2,Active,2023-12-15 23:34:10
14075,2875854015,1012,55,Saving,USD,885.26,Active,2024-10-20 15:42:01
14076,7593384113,3677,66,Checking,VND,293859.12,Closed,2024-03-24 17:17:10
14077,6021689207,2353,34,Saving,EUR,262938.46,Closed,2018-09-16 10:13:47
14078,3364340003,8193,48,Business,VND,413114.86,Closed,2017-12-10 07:12:48
14079,6444636182,2944,4,Checking,EUR,68924.36,Closed,2016-09-20 10:10:04
14080,6848777226,5983,17,Business,USD,289387.37,Active,2019-08-12 09:03:08
14081,6916690865,5444,14,Checking,EUR,459839.73,Inactive,2024-04-05 18:08:16
14082,5534722864,4210,22,Saving,USD,310489.22,Inactive,2018-03-19 21:52:20
14083,4419356640,9580,90,Saving,USD,107396.48,Inactive,2025-11-25 01:53:50
14084,3994053282,8460,94,Saving,USD,435692.78,Inactive,2021-10-10 12:15:18
14085,4954659479,7040,34,Checking,VND,197369.05,Inactive,2018-12-20 14:57:16
14086,1941157471,9706,10,Checking,USD,105885.59,Inactive,2025-07-09 11:01:39
14087,3956931636,231,23,Checking,EUR,62211.84,Closed,2023-07-24 01:04:53
14088,2366536870,7713,64,Checking,EUR,40696.77,Inactive,2017-11-08 00:39:04
14089,4457353674,522,92,Business,VND,159608.34,Inactive,2021-12-31 13:35:54
14090,6611661269,5925,2,Checking,USD,280335.58,Active,2022-06-09 07:36:09
14091,9355004187,6140,36,Saving,EUR,323595.72,Closed,2018-09-03 02:32:05
14092,9643775180,8275,85,Saving,VND,274031.51,Active,2026-06-26 12:02:20
14093,9970309120,8859,3,Saving,EUR,113220.75,Active,2025-06-27 01:07:21
14094,1236616553,4010,99,Business,EUR,116721.87,Active,2024-05-15 13:17:43
14095,4752369519,2995,63,Business,USD,462340.63,Closed,2023-03-10 02:14:12
14096,3941139994,2740,22,Checking,EUR,478704.32,Closed,2017-11-06 15:20:01
14097,5489884451,9936,9,Saving,USD,266005.49,Closed,2020-08-04 22:12:23
14098,4531765085,4734,86,Checking,EUR,463635.28,Active,2026-02-03 21:35:24
14099,5061684090,394,86,Business,EUR,193306.03,Active,2024-03-13 15:18:11
14100,6951292559,2460,58,Checking,USD,187004.39,Inactive,2022-04-07 05:09:30
14101,3101405166,1243,38,Saving,USD,376535.13,Active,2025-05-04 22:33:37
14102,4790770756,2316,73,Business,VND,331989.38,Inactive,2020-01-26 01:11:10
14103,7633520440,5459,43,Business,USD,85180.91,Inactive,2019-12-29 08:21:50
14104,4818966515,6695,65,Checking,EUR,31036.74,Inactive,2025-02-14 16:54:48
14105,3616804816,7704,19,Business,VND,499807.23,Inactive,2024-11-23 07:50:26
14106,2491038018,8326,67,Saving,VND,338843.76,Closed,2023-09-13 01:44:58
14107,1274917411,3921,21,Business,USD,309777.98,Closed,2021-06-03 12:28:27
14108,3689523109,7690,10,Saving,VND,96887.95,Inactive,2021-03-01 03:07:01
14109,9507146773,6135,39,Saving,EUR,437990.57,Active,2016-08-27 20:04:37
14110,5663873401,1657,35,Checking,VND,83697.54,Closed,2026-05-19 13:29:39
14111,2297672681,4121,45,Business,EUR,339205.09,Active,2023-04-14 04:00:32
14112,9829775808,8067,29,Checking,USD,477163.05,Active,2024-07-15 21:44:31
14113,6051060878,2553,17,Saving,USD,408322.44,Closed,2024-06-24 08:35:53
14114,9808293284,8692,95,Checking,VND,328214.78,Inactive,2023-01-05 19:20:29
14115,6700374269,5061,75,Saving,VND,411582.13,Active,2023-10-25 20:07:29
14116,1258536577,6123,96,Saving,VND,178087.43,Closed,2016-12-20 04:41:29
14117,2697596683,4621,59,Checking,EUR,229868.19,Active,2017-04-30 14:34:41
14118,5778304195,8201,49,Saving,EUR,218867.63,Inactive,2024-01-09 03:38:41
14119,7123532067,3902,36,Checking,EUR,64002.93,Inactive,2020-04-14 12:02:33
14120,4213106170,5904,12,Saving,VND,105751.74,Closed,2025-11-22 19:42:38
14121,6406482602,6744,98,Business,VND,10412.81,Closed,2025-04-24 12:50:03
14122,3865390478,4886,18,Checking,VND,309818.67,Closed,2016-07-31 19:12:53
14123,2757384988,3934,82,Saving,VND,13614.22,Closed,2017-06-16 16:13:12
14124,5427612509,525,35,Checking,USD,202779.16,Inactive,2025-06-01 15:31:42
14125,2776963794,2797,93,Business,VND,355994.93,Active,2020-10-24 10:18:18
14126,1060792397,7137,50,Checking,USD,132077.74,Active,2024-02-10 15:01:11
14127,1136869027,7002,83,Checking,VND,211141.52,Closed,2017-03-11 17:19:24
14128,8300526160,8028,96,Checking,VND,352518.45,Closed,2018-08-29 15:37:07
14129,4490080770,3610,37,Saving,VND,143435.26,Inactive,2024-12-30 16:00:11
14130,5817284738,5715,83,Checking,USD,307376.42,Closed,2023-01-30 03:16:22
14131,6369328323,3284,70,Saving,VND,270338.56,Closed,2023-10-25 10:37:38
14132,1997720260,7722,36,Business,USD,247650.69,Closed,2017-05-17 09:15:09
14133,4298418075,930,10,Checking,EUR,271935.7,Active,2025-01-07 08:22:05
14134,1021354725,2975,44,Business,USD,221071.47,Closed,2021-07-11 21:39:01
14135,7852649593,6677,46,Saving,EUR,402860.35,Inactive,2024-04-11 03:01:27
14136,5627050712,6211,87,Saving,VND,330879.78,Inactive,2024-05-16 00:21:16
14137,6700669653,3200,75,Business,VND,36057.45,Active,2017-01-10 12:46:37
14138,9257188661,2959,68,Checking,USD,385551.63,Active,2023-05-10 17:01:34
14139,1697021097,2343,37,Business,EUR,412022.92,Closed,2025-06-24 21:39:14
14140,4198849784,301,76,Saving,USD,351452.43,Closed,2018-02-26 11:33:49
14141,3001747149,8845,92,Business,USD,67591.97,Active,2026-05-18 04:04:02
14142,5202191880,8143,66,Checking,EUR,62657.96,Closed,2026-05-21 12:36:20
14143,1689309321,596,6,Saving,EUR,370207.95,Closed,2017-04-02 17:01:12
14144,1349948558,2577,55,Business,VND,142345.78,Active,2026-03-10 00:30:55
14145,6601454272,8121,99,Checking,USD,191493.03,Closed,2023-06-15 05:12:00
14146,6399736577,2428,80,Checking,USD,310896.75,Closed,2024-09-09 22:13:30
14147,9330511513,2840,49,Checking,USD,19308.89,Closed,2018-07-10 14:38:55
14148,8632291908,1338,58,Checking,USD,460722.3,Inactive,2017-02-09 21:21:17
14149,2568797135,5350,49,Business,USD,452944.29,Active,2017-04-26 07:29:02
14150,3874907367,3165,9,Saving,VND,93784.28,Active,2021-02-08 04:41:45
14151,3685693151,9297,78,Business,VND,195631.02,Active,2026-05-07 13:23:15
14152,5314592707,3804,86,Checking,VND,350419.38,Active,2025-06-14 19:09:08
14153,4273846712,6579,30,Checking,USD,247502.09,Inactive,2018-01-30 04:52:47
14154,8653852523,4529,24,Checking,VND,387973.93,Active,2016-08-17 11:42:15
14155,3447516201,7224,9,Saving,USD,301227.34,Closed,2022-11-14 04:39:27
14156,7364212538,3930,94,Business,USD,169828.63,Active,2025-10-09 07:45:28
14157,8207194351,1958,7,Checking,USD,267697.48,Inactive,2019-09-06 16:50:36
14158,2115209528,6210,67,Checking,VND,103716.34,Active,2022-05-30 18:41:09
14159,9753415402,6823,88,Business,USD,333910.43,Inactive,2025-02-17 18:42:59
14160,2577618898,2584,83,Business,EUR,11201.68,Inactive,2020-11-16 18:26:27
14161,1199454370,1460,43,Business,EUR,166794.45,Closed,2022-01-24 13:20:31
14162,7160845982,961,77,Checking,VND,86281.91,Closed,2019-10-27 13:00:31
14163,6861623927,6851,53,Saving,VND,86706.32,Active,2025-03-09 15:37:15
14164,9795299153,5262,85,Business,EUR,17393.93,Active,2026-01-22 19:55:20
14165,7214331255,7126,48,Business,USD,420185.4,Closed,2020-02-15 22:02:32
14166,6343117390,9121,26,Business,EUR,105020.47,Inactive,2023-12-06 10:08:12
14167,1930105976,3660,57,Saving,USD,167099.6,Closed,2025-11-18 22:48:17
14168,8483972923,5826,95,Checking,EUR,119969.0,Active,2025-06-14 11:54:40
14169,6228698057,4564,24,Saving,USD,333417.89,Closed,2022-05-02 20:01:43
14170,4107007205,8402,88,Business,EUR,376916.04,Inactive,2019-09-22 03:56:52
14171,2043613910,1500,99,Business,USD,70541.58,Active,2022-07-14 15:13:14
14172,3798552359,9436,9,Saving,EUR,485881.41,Inactive,2018-02-07 16:38:36
14173,2558068436,7894,72,Business,VND,490308.27,Closed,2024-11-04 01:51:25
14174,7616313020,7854,65,Business,USD,349275.18,Inactive,2019-06-11 21:07:30
14175,2078815231,1526,63,Business,EUR,79759.96,Closed,2020-09-24 06:18:04
14176,3692196370,8386,21,Saving,USD,314446.41,Closed,2021-04-24 14:34:58
14177,1355931393,9274,94,Business,USD,344253.79,Active,2018-02-18 13:17:11
14178,5331528617,8268,37,Checking,VND,350648.61,Closed,2016-07-22 07:54:10
14179,6760544631,1665,57,Business,USD,269416.34,Active,2024-07-04 09:36:36
14180,6018359739,3428,71,Business,USD,327528.62,Closed,2017-03-07 05:43:51
14181,7712395891,4486,11,Saving,EUR,326067.83,Inactive,2019-06-28 14:59:33
14182,9919074494,8176,64,Saving,VND,222583.68,Inactive,2025-12-30 17:51:41
14183,5757832089,9381,87,Saving,VND,337512.75,Inactive,2020-10-31 21:17:48
14184,7638630493,6013,85,Saving,USD,35043.39,Closed,2025-08-02 08:40:57
14185,8847685166,4532,27,Checking,VND,12996.88,Inactive,2023-09-09 06:18:59
14186,9966581698,8157,36,Business,EUR,480268.68,Closed,2018-07-13 10:53:58
14187,7919557173,449,63,Checking,EUR,28434.95,Inactive,2020-09-22 23:21:28
14188,6819529674,5838,8,Saving,VND,122760.73,Closed,2025-12-03 02:50:16
14189,8383959885,7731,32,Saving,EUR,314087.87,Closed,2018-10-22 10:55:06
14190,8576976741,7533,89,Saving,EUR,51589.16,Closed,2026-02-25 07:55:42
14191,9505624425,615,65,Saving,EUR,109034.31,Inactive,2020-05-07 16:36:37
14192,5227977643,8252,47,Saving,VND,402286.28,Closed,2025-01-31 02:51:24
14193,1848835256,5647,56,Checking,EUR,389441.01,Closed,2021-10-15 16:33:54
14194,3480702487,1931,57,Saving,USD,296517.65,Active,2019-12-25 05:46:50
14195,1316854758,4948,56,Business,EUR,436321.28,Active,2024-10-19 21:37:52
14196,3919371094,6781,80,Saving,VND,170239.41,Active,2026-03-28 11:33:34
14197,8643576818,926,21,Checking,VND,197889.42,Closed,2018-10-27 12:48:41
14198,5585488191,1418,72,Business,USD,292872.55,Active,2019-06-05 23:33:34
14199,9972977270,773,35,Saving,VND,229385.28,Inactive,2020-04-09 08:44:58
14200,4719756347,1524,54,Saving,EUR,424863.46,Active,2026-04-02 23:23:47
14201,7621829019,1206,100,Checking,EUR,267960.11,Closed,2022-11-13 17:03:57
14202,5962127365,9040,77,Business,VND,462287.91,Inactive,2022-08-02 15:33:40
14203,6815628900,5038,99,Business,EUR,279170.56,Inactive,2019-10-09 01:47:58
14204,4204075633,8995,65,Saving,EUR,384757.34,Inactive,2024-12-09 05:58:16
14205,6602774382,4442,3,Business,VND,310705.21,Active,2017-07-18 23:34:12
14206,8772730901,5724,47,Business,VND,189326.13,Inactive,2022-08-29 04:16:36
14207,8556884495,9925,33,Saving,USD,444643.63,Closed,2024-06-11 17:01:29
14208,5021794134,9582,2,Business,VND,287389.36,Closed,2021-09-24 21:46:41
14209,6543308556,5007,8,Checking,VND,186364.32,Closed,2022-12-31 00:24:04
14210,9889529169,8082,15,Checking,USD,269128.47,Active,2020-02-17 18:38:06
14211,4167197976,3170,86,Saving,USD,246012.41,Active,2023-01-05 12:47:18
14212,5894329354,7284,85,Business,VND,389875.32,Active,2020-09-04 05:38:55
14213,5832373938,8692,84,Checking,VND,28455.64,Active,2017-11-18 05:19:43
14214,7377459493,2140,30,Checking,EUR,347991.57,Closed,2026-01-30 13:12:14
14215,9858333439,2325,49,Business,USD,52964.82,Active,2021-12-07 09:32:00
14216,3543827189,4912,4,Business,VND,246305.15,Inactive,2019-03-04 07:51:45
14217,9443038060,3472,71,Checking,EUR,117779.51,Inactive,2025-03-16 18:20:55
14218,6621526543,8766,86,Business,VND,467625.86,Inactive,2018-02-15 16:27:36
14219,8490969341,7772,15,Checking,USD,265184.96,Active,2020-06-17 07:10:57
14220,6479547446,2436,39,Business,USD,63665.51,Closed,2024-09-19 06:44:15
14221,6661059818,464,89,Business,USD,81909.4,Active,2026-02-25 22:17:03
14222,4928079017,4231,89,Business,USD,413244.98,Closed,2017-05-18 02:34:05
14223,2245184979,7033,7,Checking,USD,265726.34,Closed,2025-09-19 12:56:47
14224,8954749255,5861,31,Saving,VND,172628.36,Closed,2025-07-30 16:17:17
14225,8417076570,4980,89,Saving,USD,82283.05,Inactive,2024-07-06 16:54:41
14226,3486619687,6175,29,Checking,VND,232512.84,Inactive,2026-06-23 02:24:25
14227,9847127078,887,53,Saving,EUR,409701.6,Closed,2018-08-16 10:51:01
14228,3181769696,3958,69,Saving,VND,216584.49,Inactive,2019-10-07 12:23:55
14229,2731801903,1292,24,Business,EUR,315340.04,Inactive,2026-03-29 02:04:32
14230,8813567877,5335,7,Checking,EUR,464843.71,Closed,2018-10-10 05:17:49
14231,1010673789,6638,47,Business,USD,240357.41,Inactive,2020-02-09 04:31:53
14232,5710351961,3475,8,Saving,USD,451314.44,Closed,2024-08-26 20:03:57
14233,4686945985,744,50,Business,VND,317306.1,Inactive,2025-04-24 05:28:32
14234,3985381694,3842,65,Saving,USD,223083.47,Inactive,2022-09-18 05:27:32
14235,7600477635,3540,4,Business,EUR,261146.92,Inactive,2025-01-18 10:41:17
14236,5774632585,1699,30,Checking,EUR,286993.87,Inactive,2020-10-28 19:10:18
14237,3537479843,4221,47,Business,VND,213175.37,Active,2025-09-02 01:41:41
14238,4883173311,6634,63,Checking,VND,312811.75,Inactive,2025-12-01 19:23:29
14239,5994261261,6260,70,Checking,EUR,164570.44,Active,2024-08-12 11:09:58
14240,1416077060,4770,38,Checking,VND,251925.37,Closed,2019-09-04 02:27:46
14241,8725359730,8964,20,Saving,VND,312894.34,Active,2019-07-16 10:55:16
14242,8849676692,2607,87,Checking,VND,74396.23,Inactive,2021-04-21 19:43:32
14243,3633991978,5458,91,Business,VND,100319.61,Closed,2024-01-07 14:36:38
14244,7335562154,8814,95,Business,USD,268925.03,Closed,2022-05-22 07:19:57
14245,8436419320,7218,1,Business,USD,202128.32,Active,2020-09-30 16:40:15
14246,4817377757,4829,44,Saving,VND,286730.76,Active,2026-02-07 00:09:00
14247,7739193207,8759,63,Checking,EUR,66621.81,Active,2017-06-04 22:23:20
14248,6561354187,3172,57,Checking,VND,378149.41,Inactive,2026-03-31 17:17:12
14249,3004867659,8337,50,Checking,EUR,10826.61,Closed,2023-10-31 17:30:38
14250,1631161967,3861,40,Business,USD,438785.29,Closed,2022-01-08 12:32:13
14251,5242942941,3576,19,Saving,VND,398706.11,Active,2021-12-04 00:42:32
14252,4644220313,2330,38,Checking,USD,318199.88,Inactive,2022-02-14 16:12:01
14253,2316073492,8676,72,Checking,VND,335799.48,Inactive,2017-12-30 19:09:11
14254,6562318731,5619,77,Checking,EUR,373091.97,Active,2020-06-27 21:50:56
14255,5503824637,9895,68,Business,VND,280212.29,Closed,2025-04-02 08:58:48
14256,4805600500,8548,15,Saving,USD,264810.55,Inactive,2018-03-13 21:24:50
14257,1736700369,3714,55,Checking,VND,458904.38,Active,2020-01-29 04:31:41
14258,3197405020,6068,32,Checking,USD,104769.92,Closed,2025-11-28 09:07:33
14259,5741984417,7254,22,Checking,USD,457405.64,Active,2018-12-25 10:25:25
14260,1844744915,8574,25,Checking,VND,452619.43,Closed,2018-03-03 18:18:42
14261,2814548692,3403,68,Checking,USD,344274.76,Closed,2021-01-06 16:12:31
14262,4356886193,3511,27,Checking,EUR,78537.75,Active,2018-10-13 08:56:02
14263,8498281290,7349,89,Saving,EUR,438727.04,Closed,2022-06-19 13:27:21
14264,6937289151,45,15,Business,EUR,271870.61,Active,2023-10-27 21:46:34
14265,9145421429,4061,48,Checking,VND,483240.64,Inactive,2022-06-26 00:14:07
14266,2563325273,6590,23,Business,EUR,419771.27,Closed,2018-08-02 07:31:46
14267,9713264601,3472,59,Checking,USD,129629.85,Active,2022-10-03 12:18:18
14268,3109046755,5990,35,Saving,EUR,21066.44,Inactive,2023-04-26 23:44:01
14269,9295565494,3899,29,Business,EUR,444439.64,Closed,2020-09-06 15:14:24
14270,3556697111,6449,41,Business,VND,86189.94,Active,2022-03-14 07:48:37
14271,3650568277,6,9,Checking,EUR,361005.92,Closed,2026-05-18 17:22:13
14272,8290913369,1348,18,Business,USD,169804.14,Inactive,2021-06-11 10:12:48
14273,7633759128,9426,72,Saving,EUR,395869.73,Closed,2017-11-25 13:16:37
14274,5121616077,5064,75,Business,VND,59366.71,Active,2017-04-22 09:37:48
14275,3750297534,2558,53,Checking,EUR,342575.32,Active,2022-06-02 03:54:23
14276,7451845530,2756,53,Checking,USD,165643.54,Closed,2022-06-11 12:21:43
14277,3613108360,8425,22,Checking,VND,156569.81,Active,2021-07-20 05:18:15
14278,8713668460,8469,68,Saving,VND,492615.52,Closed,2019-08-05 12:23:20
14279,6633970286,8104,8,Checking,EUR,72585.72,Active,2022-03-09 13:51:55
14280,7381697857,4753,8,Saving,USD,335560.02,Active,2026-01-22 22:56:06
14281,2865212139,160,51,Saving,EUR,216684.93,Inactive,2025-12-08 00:30:31
14282,8358139987,68,96,Checking,EUR,418381.51,Inactive,2017-01-26 07:48:31
14283,1725747783,8746,11,Saving,VND,32010.2,Active,2019-04-16 02:52:35
14284,7863743172,423,68,Business,USD,85703.09,Closed,2017-02-01 18:27:46
14285,8628206155,3038,100,Business,VND,180434.18,Inactive,2018-02-09 04:53:50
14286,8554753739,1116,3,Checking,EUR,164345.57,Active,2019-08-24 06:06:08
14287,7518167797,2178,67,Saving,USD,280796.51,Closed,2017-08-11 09:15:57
14288,3681324614,4809,91,Business,VND,345036.05,Closed,2021-01-13 13:16:24
14289,1648538669,3288,100,Checking,USD,192596.48,Inactive,2018-09-13 07:11:03
14290,8909914374,1429,5,Business,USD,81417.51,Active,2019-08-12 14:03:17
14291,6691831031,4844,67,Business,USD,199832.39,Inactive,2021-08-23 20:48:45
14292,6224995008,1197,89,Checking,VND,18583.51,Closed,2016-08-05 03:59:30
14293,1317539839,9423,33,Checking,USD,213.63,Inactive,2018-01-30 21:54:01
14294,5097278154,7657,94,Checking,EUR,440536.27,Inactive,2021-06-01 07:27:56
14295,7403041883,2335,96,Checking,USD,165134.78,Inactive,2020-11-03 13:24:51
14296,7994040919,1062,68,Saving,USD,83948.25,Closed,2018-08-22 16:50:04
14297,3322010070,133,63,Saving,USD,214165.58,Active,2016-07-25 11:49:41
14298,4104805040,3096,77,Saving,USD,88493.42,Active,2016-08-28 15:37:32
14299,6594098097,2570,61,Saving,EUR,59149.93,Active,2018-12-17 05:33:35
14300,1002281964,7722,13,Business,VND,294371.14,Inactive,2018-05-07 12:20:49
14301,5213886612,2172,93,Business,EUR,266004.85,Inactive,2025-10-19 01:36:57
14302,7287800179,9900,62,Business,VND,235147.62,Active,2018-12-11 09:51:15
14303,8353853408,7003,64,Checking,EUR,116515.19,Closed,2023-07-24 23:28:21
14304,5854042301,4741,44,Saving,USD,193015.83,Closed,2024-06-28 00:47:13
14305,2466331678,2992,38,Saving,EUR,130760.51,Inactive,2026-01-21 13:23:52
14306,1502098000,6302,25,Checking,EUR,465327.74,Closed,2024-07-19 22:34:04
14307,5182110294,9411,45,Checking,EUR,99019.56,Active,2021-07-04 08:46:35
14308,5178167324,3365,55,Checking,EUR,469400.66,Closed,2020-03-03 09:29:40
14309,1691399418,1154,24,Checking,USD,296117.33,Closed,2016-08-04 01:30:59
14310,2081396644,4899,49,Saving,VND,203392.89,Active,2024-05-05 20:24:47
14311,9591871016,4984,26,Business,USD,485236.54,Closed,2019-10-10 09:30:30
14312,4344715752,8336,9,Checking,VND,271490.5,Inactive,2019-12-08 17:11:18
14313,4863248392,3378,88,Saving,VND,484780.65,Active,2022-07-10 11:59:36
14314,5671297012,8872,54,Checking,EUR,306388.84,Inactive,2025-02-20 17:11:11
14315,4181405906,2055,90,Checking,VND,83399.97,Closed,2017-06-25 20:45:23
14316,4373585803,3930,85,Checking,USD,326135.7,Active,2020-07-23 18:52:19
14317,2689365556,3591,78,Business,EUR,481196.94,Inactive,2023-07-20 01:30:25
14318,3561020315,5181,71,Saving,EUR,61196.43,Active,2023-11-29 18:31:01
14319,3082209748,2190,7,Business,EUR,280974.37,Active,2024-11-15 09:23:55
14320,2988243352,4097,68,Business,EUR,153555.31,Closed,2016-11-11 18:55:31
14321,7073087424,358,55,Saving,USD,135775.92,Active,2025-03-30 21:23:29
14322,6740991390,8237,60,Checking,USD,306918.3,Inactive,2024-09-19 19:13:22
14323,2324186503,3377,86,Saving,VND,454151.46,Inactive,2019-03-16 06:02:23
14324,2777041652,9289,49,Saving,EUR,309686.63,Inactive,2017-01-04 15:00:54
14325,7777047314,2559,100,Business,VND,447062.61,Active,2016-12-15 09:51:28
14326,5616598701,2692,96,Checking,EUR,495854.47,Inactive,2018-05-08 15:42:56
14327,5959273875,9982,1,Saving,EUR,239797.21,Active,2019-09-24 13:03:17
14328,9784833515,8165,21,Business,VND,40146.36,Active,2020-08-11 00:14:38
14329,2646891088,8243,7,Checking,USD,340133.97,Closed,2020-08-21 01:42:01
14330,5904930204,3154,66,Saving,USD,145421.62,Closed,2021-02-14 17:55:45
14331,5334991670,5661,81,Checking,USD,296678.65,Closed,2016-11-24 10:38:11
14332,7622826189,1802,58,Checking,EUR,224513.53,Inactive,2020-12-09 08:03:07
14333,5208233208,1608,28,Saving,VND,394753.85,Closed,2017-05-24 23:17:55
14334,8817852774,8157,52,Checking,EUR,40636.84,Inactive,2023-06-05 02:01:39
14335,6656178239,5635,81,Checking,EUR,399040.67,Closed,2025-06-05 10:10:25
14336,2418301101,1475,40,Saving,EUR,419385.94,Active,2019-07-12 01:45:59
14337,8695478962,7341,72,Business,VND,402637.12,Closed,2024-02-23 12:06:39
14338,2890157640,3330,62,Business,USD,48782.99,Active,2025-10-10 17:16:09
14339,1433062592,5644,16,Business,VND,26609.35,Active,2019-06-24 12:01:16
14340,4006398108,8272,61,Business,EUR,210769.79,Closed,2024-03-25 15:58:26
14341,2497375508,5705,42,Checking,VND,10476.17,Closed,2018-03-19 23:11:25
14342,4272749473,3214,78,Saving,USD,294451.83,Inactive,2017-05-20 16:32:22
14343,7251845697,401,58,Business,USD,216637.34,Closed,2024-08-01 21:04:37
14344,4229810297,5014,4,Saving,VND,341970.92,Closed,2024-03-18 15:54:11
14345,6231019926,6646,86,Business,USD,204173.55,Inactive,2020-05-13 21:55:27
14346,9733560885,3311,88,Saving,USD,323273.55,Closed,2022-07-27 05:36:20
14347,9048078935,1047,34,Checking,USD,221913.93,Active,2017-06-09 19:38:19
14348,4438274148,4533,11,Saving,EUR,71528.73,Inactive,2019-01-12 11:06:00
14349,6151715210,8442,90,Saving,VND,162562.12,Active,2024-06-22 07:22:20
14350,3079645330,6901,20,Business,VND,440113.88,Closed,2020-12-14 15:42:55
14351,4985668095,6573,90,Checking,USD,466764.44,Active,2016-11-26 11:41:52
14352,3573306194,2584,77,Checking,VND,337841.78,Inactive,2019-09-18 03:24:11
14353,2851346103,1970,29,Business,USD,193344.91,Active,2020-02-02 20:50:36
14354,6880680808,6468,30,Business,USD,406605.66,Closed,2018-09-19 12:13:32
14355,5955625046,4219,43,Saving,VND,438698.87,Active,2020-04-18 18:58:31
14356,6837086115,3503,93,Business,VND,284508.67,Active,2025-09-29 19:22:54
14357,2983354984,7612,80,Checking,USD,469688.96,Active,2024-02-01 15:49:48
14358,8245044405,777,88,Business,EUR,84723.67,Active,2024-03-24 07:06:07
14359,5347163571,7922,25,Checking,EUR,134291.95,Inactive,2023-12-16 17:07:34
14360,8015477430,7848,89,Checking,VND,202932.79,Active,2020-08-12 09:47:01
14361,8945263618,9110,23,Business,EUR,418490.49,Inactive,2020-09-02 14:33:46
