card_id,account_id,card_number,card_type,credit_limit,expiry_date,status
18300,1538,6011093805334744,Debit,,2026-08-29,Expired
18301,3600,4690243041740,Debit,20000.0,2027-09-01,Expired
18302,1850,4786004113927442803,Credit,10000.0,2028-10-20,Blocked
18303,8527,4748081573466652,Credit,5000.0,2027-08-10,Active
18304,3583,372073812186994,Credit,10000.0,2030-07-30,Active
18305,4171,180044954384459,Credit,10000.0,2029-05-17,Expired
18306,11306,4113538167567,Credit,20000.0,2026-07-13,Expired
18307,3500,676216898798,Debit,20000.0,2026-09-23,Expired
18308,10074,3562350697818121,Credit,20000.0,2029-08-16,Active
18309,9473,6522418433167129,Debit,10000.0,2030-10-13,Blocked
18310,5623,4858518047169,Credit,20000.0,2029-10-26,Expired
18311,7016,4663636872785387965,Credit,10000.0,2028-04-14,Blocked
18312,9798,3541226745240441,Debit,20000.0,2029-01-03,Blocked
18313,11939,3514059065682345,Credit,10000.0,2026-07-01,Blocked
18314,2404,4428000205325877,Debit,10000.0,2029-02-27,Blocked
18315,6140,4237605263577,Credit,5000.0,2027-11-19,Blocked
18316,2090,4886142492840732,Credit,10000.0,2030-02-19,Blocked
18317,5297,5400994163389918,Credit,10000.0,2027-07-23,Expired
18318,5906,4528480976287,Credit,,2027-04-28,Expired
18319,14526,3523931276879085,Debit,5000.0,2030-07-03,Blocked
18320,8192,4243416581939193,Debit,5000.0,2029-05-02,Expired
18321,2997,2711712128257496,Debit,20000.0,2027-03-31,Blocked
18322,5539,378442279475147,Credit,5000.0,2029-07-29,Active
18323,5095,30272173306597,Debit,,2030-04-22,Expired
18324,4728,4401099460534505296,Credit,10000.0,2027-01-07,Expired
18325,8284,4415268472291829293,Debit,20000.0,2029-10-24,Expired
18326,3007,38246128229296,Debit,20000.0,2030-07-17,Blocked
18327,9468,3588827435201777,Credit,,2031-02-28,Active
18328,12450,3530245209479207,Debit,,2031-01-29,Blocked
18329,510,5313204048434822,Debit,20000.0,2030-01-22,Blocked
18330,13227,378847202304117,Debit,20000.0,2031-01-22,Active
18331,10663,3538912716454419,Credit,20000.0,2027-10-29,Active
18332,13143,4350189134697308,Credit,5000.0,2030-06-16,Active
18333,9670,4134314686240,Credit,20000.0,2031-03-13,Blocked
18334,4135,4742066190713624,Debit,10000.0,2027-10-19,Expired
18335,1717,3518885574361476,Credit,10000.0,2030-12-08,Expired
18336,11982,4285602915608229,Debit,10000.0,2026-11-01,Active
18337,4896,503868941876,Debit,,2030-12-09,Expired
18338,13707,4747140653397,Debit,5000.0,2028-09-19,Blocked
18339,5078,676108460277,Credit,,2027-04-11,Active
18340,5624,345448877015284,Debit,5000.0,2029-08-06,Active
18341,5117,3561682033605056,Credit,20000.0,2026-07-05,Blocked
18342,14833,4864474214080982,Debit,,2028-06-28,Active
18343,2844,6011570499987341,Debit,,2029-07-11,Active
18344,5916,348081547897661,Debit,,2027-05-02,Active
18345,7856,4974566670331309,Debit,,2030-07-08,Blocked
18346,12865,5461443997877090,Credit,5000.0,2029-01-01,Expired
18347,6264,3593929792653674,Credit,10000.0,2026-09-21,Blocked
18348,13402,4961593811051,Credit,5000.0,2027-07-12,Blocked
18349,6873,5118164301298958,Credit,10000.0,2028-04-26,Blocked
18350,2904,3551254365144765,Debit,,2028-02-19,Expired
18351,3905,374440463974291,Credit,20000.0,2030-03-02,Active
18352,14259,4777108871960243925,Debit,10000.0,2030-07-23,Active
18353,5496,213167359926458,Credit,,2030-10-10,Active
18354,4449,4395324577582288920,Debit,5000.0,2026-12-20,Blocked
18355,10901,213198406858188,Credit,5000.0,2027-08-01,Expired
18356,7481,676232748225,Debit,10000.0,2030-02-20,Active
18357,8352,30128956425444,Debit,,2026-11-08,Expired
18358,3208,38975667301757,Debit,5000.0,2029-03-20,Blocked
18359,12465,38975492897805,Credit,20000.0,2030-01-16,Expired
18360,1928,4150268678199,Debit,10000.0,2026-12-23,Expired
18361,3963,3577070706724416,Credit,20000.0,2029-05-31,Active
18362,2511,4072849485137926,Debit,20000.0,2029-09-26,Active
18363,5342,213153636571853,Debit,10000.0,2029-06-11,Active
18364,13172,4956118220883918,Debit,20000.0,2031-06-10,Blocked
18365,9980,6524955607517959,Credit,5000.0,2027-10-17,Expired
18366,6235,4578180134059,Debit,10000.0,2030-07-03,Active
18367,7723,2720346927987166,Credit,10000.0,2029-10-12,Active
18368,11280,180061488188016,Credit,10000.0,2031-01-03,Expired
18369,3769,180054868043539,Debit,5000.0,2030-05-19,Blocked
18370,10719,676167100335,Credit,10000.0,2027-12-16,Expired
18371,4496,3535050195618403,Debit,5000.0,2030-01-19,Expired
18372,950,4652655573081118,Debit,20000.0,2030-12-22,Blocked
18373,8666,2455058489081244,Credit,10000.0,2028-05-31,Active
18374,9074,3563253524965256,Credit,,2026-08-14,Blocked
18375,5395,3507876821274680,Debit,,2030-02-12,Blocked
18376,4441,4468757040324826,Debit,,2028-12-17,Active
18377,7555,4199681268819725438,Debit,,2031-06-04,Expired
18378,11809,3515457610757142,Credit,20000.0,2029-06-12,Expired
18379,6139,4811349602058945,Credit,20000.0,2027-06-18,Active
18380,622,3518778983316092,Debit,20000.0,2028-07-14,Expired
18381,7843,4399749267813,Debit,5000.0,2029-10-26,Blocked
18382,2220,6517415706874800,Debit,5000.0,2027-07-30,Expired
18383,13598,3502532545342304,Debit,10000.0,2028-12-04,Blocked
18384,12230,060450711373,Credit,5000.0,2026-12-23,Active
18385,9272,5567176984038002,Debit,20000.0,2029-08-09,Expired
18386,4425,4418554073084059,Debit,,2027-05-01,Blocked
18387,673,30006799977286,Credit,5000.0,2029-09-13,Blocked
18388,2321,213172498169762,Credit,5000.0,2026-10-24,Active
18389,12628,3574205910109516,Credit,,2028-09-16,Blocked
18390,6843,060437795291,Debit,20000.0,2030-09-23,Expired
18391,7738,30147066191878,Credit,10000.0,2029-07-24,Expired
18392,10295,30112212411489,Credit,5000.0,2027-06-28,Blocked
18393,4112,180036784483725,Debit,,2029-07-03,Blocked
18394,9914,4455668411257429740,Credit,,2030-06-01,Expired
18395,13468,4486914408479217710,Credit,5000.0,2028-08-17,Active
18396,1658,6596690125402748,Debit,10000.0,2027-03-30,Active
18397,8496,345713704201187,Credit,5000.0,2031-01-23,Blocked
18398,3985,6011255419774686,Credit,,2029-02-09,Active
18399,9313,341441566172247,Debit,,2031-06-20,Expired
18400,5630,347748185808579,Credit,20000.0,2028-03-09,Expired
18401,3479,4258406913420642,Credit,5000.0,2028-01-18,Active
18402,390,375246792104073,Debit,10000.0,2028-07-14,Blocked
18403,4882,4934811878473225443,Debit,20000.0,2030-06-21,Expired
18404,10897,3565165576093829,Debit,5000.0,2029-08-07,Blocked
18405,8815,4306499101430434,Debit,5000.0,2031-04-29,Active
18406,6093,4753278106737,Debit,10000.0,2028-05-15,Active
18407,8033,349829253998282,Credit,5000.0,2030-06-19,Expired
18408,2949,180006143623436,Debit,5000.0,2028-09-24,Expired
18409,8750,3519535197646618,Debit,,2027-12-01,Active
18410,2209,180091807959466,Credit,20000.0,2029-10-18,Blocked
18411,7410,343618283364151,Debit,5000.0,2028-07-06,Blocked
18412,5926,213128116212574,Credit,,2028-01-05,Expired
18413,13682,6011217242691727,Credit,20000.0,2029-03-24,Active
18414,3639,343459971237536,Credit,,2028-11-04,Blocked
18415,13448,30353625586539,Debit,20000.0,2026-10-07,Expired
18416,3213,213146133467468,Debit,5000.0,2030-10-22,Blocked
18417,1720,4481371265144191,Debit,,2029-07-16,Blocked
18418,12326,2276077689545458,Debit,5000.0,2027-04-24,Expired
18419,3167,4286153770744610043,Debit,5000.0,2029-08-25,Blocked
18420,1413,3587990498298089,Debit,,2026-11-02,Expired
18421,6885,4515515656121644,Debit,5000.0,2030-07-01,Active
18422,8101,6011215832821563,Debit,10000.0,2027-01-02,Expired
18423,8295,502027223150,Debit,10000.0,2028-04-15,Blocked
18424,5648,4356650744269865,Debit,,2029-01-22,Active
18425,2637,30134354948144,Credit,,2028-03-23,Blocked
18426,8591,38617750785658,Debit,10000.0,2026-12-20,Blocked
18427,12107,378446314629659,Credit,5000.0,2028-09-16,Expired
18428,8552,2292542969897689,Credit,,2029-03-22,Expired
18429,10986,30587008494734,Debit,10000.0,2028-02-25,Active
18430,9597,6011237844860371,Debit,,2028-08-26,Blocked
18431,4076,4654274842349033591,Debit,20000.0,2027-05-31,Active
18432,14644,3577153521276265,Credit,5000.0,2027-10-11,Blocked
18433,10071,675975469981,Debit,20000.0,2026-07-30,Active
18434,539,30103621502307,Debit,,2030-08-13,Expired
18435,14900,38996526828780,Credit,20000.0,2030-03-27,Active
18436,11896,4137047904970,Debit,,2029-09-11,Active
18437,9249,180044088696893,Debit,,2026-11-30,Active
18438,13069,630493894988,Credit,10000.0,2030-05-19,Active
18439,2917,4243774848937016,Credit,,2030-02-20,Blocked
18440,8078,6503169913095685,Debit,,2028-10-03,Active
18441,4003,6011742748685857,Debit,5000.0,2028-07-07,Blocked
18442,9829,3543056926402850,Debit,5000.0,2028-01-20,Expired
18443,14090,373148308693023,Credit,,2029-07-24,Active
18444,7891,4699476129591715,Credit,5000.0,2027-03-07,Active
18445,11264,4016908984159095629,Credit,,2030-05-05,Expired
18446,8197,060444079119,Debit,10000.0,2030-02-10,Active
18447,14928,4765916010337729400,Debit,20000.0,2028-06-17,Active
18448,1556,180046646066147,Debit,5000.0,2028-04-01,Expired
18449,13173,4155741264327234,Debit,20000.0,2028-10-03,Blocked
18450,177,3551347896202217,Debit,,2029-10-19,Active
18451,3012,213116168850086,Debit,20000.0,2029-09-19,Expired
18452,2014,30392702617874,Debit,20000.0,2030-01-10,Active
18453,4507,3589813320742660,Credit,10000.0,2029-03-01,Active
18454,11849,4605318580359096,Debit,,2028-08-14,Blocked
18455,14511,572541084669,Credit,20000.0,2030-11-25,Blocked
18456,7566,6011168148800674,Debit,10000.0,2029-06-17,Expired
18457,9552,4626315779595451,Credit,20000.0,2030-06-30,Active
18458,4346,213174423237938,Debit,,2026-07-13,Active
18459,2585,30341158690059,Credit,20000.0,2026-06-29,Blocked
18460,2714,4516783254524610133,Debit,10000.0,2029-12-07,Active
18461,2707,4669661582058316204,Credit,,2026-06-30,Expired
18462,13831,4170324971121264,Credit,,2027-05-11,Blocked
18463,4125,4384904854787,Credit,,2028-03-10,Expired
18464,10519,180016463878494,Debit,5000.0,2030-09-23,Blocked
18465,11120,30459982512552,Credit,20000.0,2027-03-27,Blocked
18466,6542,4299532391475373860,Credit,,2031-04-24,Blocked
18467,14887,4765565440745643,Credit,20000.0,2030-02-11,Expired
18468,5183,378010694009393,Debit,20000.0,2027-10-02,Expired
18469,10022,4713927416184,Credit,10000.0,2026-08-19,Blocked
18470,9951,4850975405284486,Credit,,2031-04-25,Active
18471,7510,3515264567924299,Credit,,2030-04-24,Blocked
18472,14474,3555179293810409,Debit,5000.0,2029-02-07,Expired
18473,6548,3582255330581596,Debit,10000.0,2028-10-07,Blocked
18474,9367,3572685038846770,Credit,10000.0,2030-11-15,Expired
18475,6258,180077857526099,Credit,10000.0,2030-03-13,Active
18476,4933,340827197065787,Credit,5000.0,2030-05-04,Expired
18477,7415,4910558003998,Debit,20000.0,2027-02-18,Active
18478,11361,4740899599473,Credit,5000.0,2031-03-13,Expired
18479,9203,3524901510577067,Credit,20000.0,2030-10-13,Active
18480,11313,3531730124594759,Debit,10000.0,2028-11-02,Blocked
18481,11044,2265212237963464,Credit,10000.0,2030-06-12,Blocked
18482,1655,213157374430636,Debit,20000.0,2026-10-17,Blocked
18483,13155,3512271815275864,Debit,,2030-09-10,Expired
18484,11570,4481143619662578528,Credit,10000.0,2027-07-08,Blocked
18485,14526,4916100833143350,Credit,5000.0,2031-05-11,Blocked
18486,12231,502092007546,Debit,10000.0,2030-10-21,Active
18487,7619,36024762160933,Credit,10000.0,2029-11-29,Expired
18488,10465,2224045952378116,Credit,5000.0,2029-05-15,Expired
18489,3521,3534047131178535,Debit,,2027-03-02,Active
18490,10453,4430422654728,Debit,20000.0,2027-01-20,Blocked
18491,4084,30537573205031,Debit,5000.0,2027-01-02,Expired
18492,14515,3500843267518969,Credit,10000.0,2031-01-06,Blocked
18493,10089,4500252495188245031,Credit,10000.0,2027-09-03,Blocked
18494,9214,2237974970614811,Debit,,2028-12-15,Blocked
18495,12796,4907198953502612,Debit,,2026-07-26,Expired
18496,13198,4172964705825974919,Credit,10000.0,2029-01-03,Blocked
18497,10568,2271470881993896,Credit,20000.0,2030-05-30,Expired
18498,4619,213111227748603,Debit,5000.0,2027-09-04,Expired
18499,3772,4248125131368441287,Credit,20000.0,2026-07-11,Blocked
18500,7582,180053294309233,Credit,10000.0,2029-05-23,Blocked
18501,12154,4189840538661,Debit,,2028-11-07,Expired
18502,13770,3534264702889248,Debit,10000.0,2027-11-24,Blocked
18503,12050,4956759153179446280,Credit,5000.0,2028-05-06,Expired
18504,4656,4277920922007063490,Credit,,2027-04-06,Active
18505,5742,3552775684683256,Debit,10000.0,2029-12-24,Expired
18506,5503,6011217205615507,Debit,20000.0,2028-03-16,Expired
18507,5738,6011707494849585,Debit,10000.0,2027-04-26,Expired
18508,13052,4089311233870580,Debit,10000.0,2027-01-06,Blocked
18509,4086,6560820059825646,Debit,20000.0,2026-07-08,Blocked
18510,3709,675938517371,Credit,20000.0,2027-04-28,Expired
18511,7054,3576682520671556,Debit,5000.0,2027-05-03,Active
18512,7886,4751078176093412780,Debit,10000.0,2028-12-10,Blocked
18513,1900,575083333519,Debit,20000.0,2028-10-06,Blocked
18514,7946,4150375627197532,Debit,20000.0,2028-03-13,Blocked
18515,8409,676106943266,Debit,20000.0,2030-01-21,Active
18516,1923,2236310590133638,Debit,10000.0,2027-04-25,Expired
18517,2253,6544186061178783,Credit,20000.0,2031-04-06,Blocked
18518,5801,4592240632987440,Debit,5000.0,2031-05-17,Blocked
18519,4502,38345143925316,Debit,10000.0,2027-12-24,Active
18520,1104,4156196399393446,Credit,20000.0,2030-06-05,Blocked
18521,10035,30043666691229,Credit,5000.0,2028-06-30,Active
18522,7658,4588360598502,Credit,5000.0,2029-12-27,Active
18523,9174,213187786504777,Credit,20000.0,2029-01-14,Active
18524,13212,2260040472207502,Debit,5000.0,2031-04-02,Blocked
18525,10698,341684827178723,Debit,10000.0,2029-11-11,Active
18526,5872,3555106016988097,Debit,5000.0,2028-01-20,Expired
18527,4694,3579335092659429,Credit,10000.0,2030-03-06,Active
18528,14543,2231858169251947,Debit,5000.0,2028-09-11,Expired
18529,8523,4284280368541903439,Credit,5000.0,2028-07-31,Expired
18530,1658,4301352106815884405,Debit,5000.0,2029-02-03,Active
18531,1457,5341365602600458,Debit,10000.0,2029-08-14,Active
18532,11921,4895478607046,Credit,,2029-06-12,Expired
18533,5845,3550497368311052,Credit,20000.0,2028-05-01,Blocked
18534,10484,30006887638360,Credit,5000.0,2027-09-24,Blocked
18535,2370,4200040483425290,Credit,20000.0,2027-12-06,Blocked
18536,10287,3593806817649343,Credit,10000.0,2027-09-20,Blocked
18537,11817,30547807079540,Debit,,2030-01-08,Blocked
18538,1714,4638471390271,Debit,10000.0,2030-10-11,Expired
18539,8022,2593683503125314,Debit,10000.0,2031-01-18,Blocked
18540,10498,6514158240140840,Debit,20000.0,2030-09-28,Blocked
18541,10698,373175947101654,Credit,,2031-04-16,Active
18542,916,4722630889910254548,Debit,,2027-04-01,Active
18543,9815,5205445156134818,Credit,20000.0,2030-12-13,Blocked
18544,2955,4841383952265283,Credit,,2029-04-06,Blocked
18545,7533,30575123090578,Debit,5000.0,2031-01-15,Blocked
18546,8450,3575913550070729,Credit,20000.0,2029-03-04,Expired
18547,8263,3598034405883712,Credit,,2030-10-14,Expired
18548,1060,639040409802,Debit,,2029-09-02,Expired
18549,5964,3558813960644421,Debit,,2028-07-21,Expired
18550,7927,3540337425039713,Debit,20000.0,2028-12-26,Blocked
18551,8060,30193529378207,Debit,,2026-08-24,Blocked
18552,6066,630413984661,Credit,20000.0,2029-06-09,Expired
18553,5728,30254443450439,Credit,5000.0,2029-02-20,Active
18554,5873,3577073344261353,Credit,10000.0,2028-07-09,Expired
18555,9420,503871832518,Credit,5000.0,2027-11-23,Active
18556,10093,30202822526816,Debit,10000.0,2028-07-27,Expired
18557,546,4308909967365928,Debit,10000.0,2027-11-19,Expired
18558,7676,502036781750,Debit,,2029-07-14,Expired
18559,9517,2281974651855159,Credit,5000.0,2031-02-01,Blocked
18560,5412,3535480445876420,Credit,,2029-05-26,Expired
18561,14969,4439493832606198,Debit,10000.0,2029-08-20,Active
18562,4217,4172038165158,Debit,10000.0,2027-11-28,Expired
18563,5188,2587759335610851,Credit,10000.0,2027-08-10,Active
18564,11920,4686406615313832,Debit,20000.0,2027-08-02,Active
18565,9377,6011153855861978,Debit,20000.0,2030-08-03,Blocked
18566,4424,4489298847527,Debit,10000.0,2031-02-27,Active
18567,237,4945658253474584,Credit,10000.0,2027-07-14,Blocked
18568,3763,4184710347391728,Debit,5000.0,2029-05-27,Blocked
18569,6288,3519591149917128,Debit,20000.0,2030-10-30,Expired
18570,5882,3528930948560755,Debit,10000.0,2029-06-25,Active
18571,551,4632438428223925349,Credit,,2030-11-08,Expired
18572,2773,572489665289,Credit,5000.0,2027-06-10,Expired
18573,4817,30526785485440,Credit,,2026-08-07,Blocked
18574,3904,378582592372693,Debit,20000.0,2029-01-10,Active
18575,9173,4369502240482937,Credit,,2027-11-01,Blocked
18576,6250,4159769450638578532,Credit,20000.0,2029-12-09,Active
18577,5002,4727977738532517,Debit,5000.0,2031-04-29,Expired
18578,9815,30274773653824,Debit,,2027-03-15,Expired
18579,8517,213197306313302,Credit,10000.0,2027-11-20,Expired
18580,13535,4447624167442514131,Debit,20000.0,2029-02-25,Blocked
18581,7442,060425926726,Credit,10000.0,2031-04-06,Active
18582,7941,36041856792520,Debit,5000.0,2028-04-10,Active
18583,6019,38312093419252,Credit,,2031-03-02,Blocked
18584,12845,4882893155357928273,Credit,10000.0,2029-11-11,Expired
18585,5574,4881686212878,Credit,20000.0,2026-09-26,Expired
18586,12266,30079649326731,Credit,20000.0,2028-08-30,Active
18587,1830,4805454433268099,Credit,10000.0,2029-06-23,Expired
18588,12049,503840700572,Credit,20000.0,2026-12-27,Expired
18589,12386,36547293992598,Credit,10000.0,2026-09-14,Blocked
18590,12890,3553655038075699,Debit,20000.0,2030-09-07,Active
18591,7509,3585384436997857,Credit,,2028-06-15,Expired
18592,6376,379096638976036,Credit,20000.0,2030-03-23,Active
18593,14823,4694503725179559117,Debit,10000.0,2030-10-11,Blocked
18594,2984,6552292455872673,Debit,10000.0,2026-07-22,Expired
18595,11950,3544179755220570,Debit,5000.0,2029-09-13,Blocked
18596,3819,3550360368895930,Debit,10000.0,2028-06-23,Active
18597,8042,4327850760391,Credit,20000.0,2028-04-17,Blocked
18598,1236,4157206507166,Debit,20000.0,2029-11-03,Blocked
18599,4754,6011743741203219,Credit,20000.0,2027-04-23,Active
18600,4151,4844287897036674,Credit,,2027-07-29,Expired
18601,8226,371050566519662,Credit,,2028-05-11,Blocked
18602,10361,3526874732666208,Debit,20000.0,2030-07-29,Expired
18603,13740,2255968735674307,Credit,5000.0,2029-04-16,Expired
18604,9414,213112929588008,Debit,,2029-11-04,Blocked
18605,239,563227431498,Debit,10000.0,2027-04-07,Active
18606,2846,4885900727293246,Debit,20000.0,2027-11-22,Active
18607,14380,3527603475485552,Credit,,2031-02-21,Blocked
18608,9045,4397701095552,Debit,20000.0,2029-06-05,Active
18609,10526,4782707452943604,Debit,5000.0,2028-07-14,Active
18610,9243,4451766538477037,Debit,,2026-10-28,Blocked
18611,5233,30180458277229,Debit,10000.0,2029-04-21,Active
18612,1285,30522057885409,Debit,20000.0,2028-03-09,Blocked
18613,2130,4799267538059,Credit,5000.0,2028-12-31,Expired
18614,10839,4306056782203363,Credit,10000.0,2030-10-26,Active
18615,4483,6011471953462766,Credit,5000.0,2029-10-20,Expired
18616,12258,3502341504192498,Credit,,2029-12-22,Blocked
18617,559,4161514149543617435,Credit,20000.0,2028-08-01,Active
18618,3334,4631991164631,Debit,20000.0,2030-03-25,Active
18619,453,30020931480216,Credit,5000.0,2028-10-20,Blocked
18620,764,4075207993839771,Debit,10000.0,2030-03-23,Blocked
18621,3934,6011793532716945,Debit,5000.0,2030-05-28,Expired
18622,6867,180031134322657,Debit,,2028-06-09,Blocked
18623,10695,4515730316091,Credit,,2026-10-06,Blocked
18624,4589,5481826144519282,Credit,10000.0,2029-10-07,Active
18625,5788,3533330414415068,Credit,10000.0,2028-03-08,Blocked
18626,2729,4622762138964866,Credit,20000.0,2026-07-16,Expired
18627,10856,36093821273516,Credit,20000.0,2030-09-13,Expired
18628,5982,378980893376696,Debit,10000.0,2030-08-06,Expired
18629,9269,3596612861985832,Credit,20000.0,2029-01-12,Expired
18630,1291,4653401582913147744,Credit,,2027-01-13,Blocked
18631,12610,583617351718,Debit,5000.0,2030-02-04,Blocked
18632,13159,3535375254715331,Debit,,2029-05-08,Active
18633,5723,6501947882417598,Credit,20000.0,2030-07-15,Expired
18634,4149,4090380288304719,Debit,,2030-12-30,Active
18635,3259,4314823050961047009,Debit,5000.0,2030-02-19,Blocked
18636,3038,3507186849343024,Debit,5000.0,2029-05-21,Expired
18637,8956,4487234458888,Credit,20000.0,2028-04-14,Active
18638,9578,3546355211158277,Debit,10000.0,2028-09-21,Expired
18639,8726,213113366324303,Debit,20000.0,2026-11-05,Expired
18640,14150,4223259973005940,Debit,5000.0,2027-08-13,Blocked
18641,4456,38819676215592,Debit,20000.0,2029-06-01,Active
18642,9259,3550276805706656,Debit,5000.0,2030-03-02,Active
18643,13177,503879123555,Debit,20000.0,2028-08-11,Blocked
18644,1079,6011682871308804,Credit,,2030-01-22,Expired
18645,11729,4657577245890,Debit,20000.0,2027-04-24,Blocked
18646,2942,30107720479804,Debit,20000.0,2030-12-15,Active
18647,4663,4824696557604299922,Debit,,2028-10-02,Active
18648,6008,3585810715186440,Credit,10000.0,2029-10-31,Blocked
18649,6261,4708906906398008,Credit,20000.0,2027-08-22,Blocked
18650,5302,4266048431872940444,Debit,10000.0,2027-09-24,Expired
18651,1421,4733162676935145,Debit,20000.0,2029-04-09,Active
18652,2293,3541153851910809,Debit,10000.0,2026-11-15,Active
18653,1556,6595259130860083,Debit,5000.0,2029-12-16,Expired
18654,2201,4481884063074253,Credit,5000.0,2028-05-29,Blocked
18655,14573,345398692258348,Credit,20000.0,2029-10-13,Active
18656,2531,30154059077510,Debit,10000.0,2026-07-03,Active
18657,2226,341878041107142,Credit,5000.0,2027-07-28,Active
18658,14876,4581248245263,Credit,5000.0,2030-11-20,Active
18659,14585,4701742827898173,Debit,5000.0,2030-06-23,Blocked
18660,6519,5300517605547149,Debit,10000.0,2029-04-06,Active
18661,9148,3575430783007592,Debit,20000.0,2031-01-06,Active
18662,10345,180007962901341,Debit,5000.0,2031-04-02,Blocked
18663,3432,30278666006693,Credit,10000.0,2026-07-16,Expired
18664,14949,3553200235463651,Debit,5000.0,2030-06-14,Blocked
18665,4549,060467809442,Credit,5000.0,2028-04-14,Active
18666,14962,2376059044595815,Debit,20000.0,2030-11-15,Expired
18667,1933,3515354256877062,Credit,5000.0,2030-05-25,Blocked
18668,2472,371422946665830,Debit,5000.0,2027-12-05,Blocked
18669,2870,6597173024306285,Debit,5000.0,2028-09-29,Expired
18670,3659,4195450021880854653,Debit,5000.0,2030-01-14,Blocked
18671,12631,38575904152854,Credit,,2030-07-19,Active
18672,10911,4980828146297353,Credit,,2029-03-09,Blocked
18673,14700,213169270176049,Credit,,2029-03-07,Active
18674,9,4466323053523087771,Credit,10000.0,2031-06-13,Active
18675,8351,4105044980594992,Credit,,2030-07-15,Active
18676,12906,4168143854919097,Debit,10000.0,2028-03-26,Active
18677,10686,3533302706678158,Credit,5000.0,2030-10-02,Expired
18678,6065,3544768312561458,Credit,,2026-10-21,Blocked
18679,9680,6011963801096440,Debit,10000.0,2027-09-27,Active
18680,7295,4101203176650638,Debit,20000.0,2026-10-26,Active
18681,1063,4291125871815,Credit,10000.0,2027-10-06,Active
18682,12780,3522698029046970,Credit,20000.0,2027-11-16,Blocked
18683,5864,30024062376979,Credit,5000.0,2027-11-07,Expired
18684,14000,6573977399401457,Debit,,2026-12-03,Expired
18685,2247,4192345974085622,Credit,5000.0,2031-06-26,Expired
18686,5236,379449887994715,Debit,5000.0,2028-01-25,Active
18687,10132,4505392638546819878,Debit,10000.0,2030-09-14,Active
18688,14973,4375099337465805125,Debit,,2030-04-17,Expired
18689,11435,4874132753849671267,Debit,20000.0,2028-10-01,Active
18690,10742,503830500982,Debit,,2030-08-02,Blocked
18691,6943,4402524569182657,Debit,10000.0,2029-09-08,Expired
18692,3039,36293575702542,Debit,5000.0,2029-07-02,Expired
18693,2852,501845778247,Credit,,2031-02-25,Blocked
18694,14516,4683106325943174,Debit,5000.0,2031-05-18,Expired
18695,795,6534202084934334,Credit,10000.0,2029-06-03,Active
18696,7403,4792705461659573,Credit,10000.0,2029-03-04,Blocked
18697,8616,4021989245466002761,Debit,20000.0,2031-04-20,Expired
18698,170,4785442493126288112,Debit,20000.0,2026-11-16,Expired
18699,6757,4498992266041689,Debit,20000.0,2029-06-15,Expired
18700,5050,4297749467191927958,Credit,,2027-11-21,Blocked
18701,14797,6571951936615210,Credit,10000.0,2027-05-14,Active
18702,10523,4636194442786203,Credit,,2029-11-17,Active
18703,11018,3552088949791009,Credit,10000.0,2028-12-11,Expired
18704,10760,3538788501011741,Credit,10000.0,2028-07-29,Blocked
18705,13301,060469085900,Debit,,2030-09-03,Active
18706,13051,30267856872790,Credit,20000.0,2027-01-22,Blocked
18707,13705,3524721745084287,Debit,5000.0,2030-04-10,Blocked
18708,9894,4961334048049136,Debit,5000.0,2029-04-06,Active
18709,4106,36984674240000,Debit,,2030-11-09,Active
18710,13104,180086997273736,Credit,10000.0,2027-01-09,Active
18711,5347,376747493750485,Debit,20000.0,2028-09-12,Blocked
18712,8228,346099347994571,Credit,10000.0,2028-01-23,Active
18713,1756,4222734052697206,Credit,,2030-09-30,Expired
18714,7248,6533963470488299,Credit,10000.0,2030-04-17,Expired
18715,6527,38228913052034,Credit,5000.0,2030-05-14,Active
18716,10210,4150333524114902,Debit,5000.0,2028-12-12,Expired
18717,4466,6011704149934144,Credit,10000.0,2030-05-08,Blocked
18718,11590,180091723826435,Credit,5000.0,2028-06-14,Blocked
18719,8251,346019780503275,Credit,5000.0,2030-01-06,Expired
18720,1523,2277838994149560,Credit,10000.0,2030-05-10,Expired
18721,10513,4294802110118887373,Credit,10000.0,2030-08-03,Blocked
18722,14978,6011215915691396,Debit,10000.0,2027-07-01,Expired
18723,2167,4750642855317882,Credit,5000.0,2031-01-13,Active
18724,14819,4713202043695,Debit,20000.0,2031-04-21,Blocked
18725,8189,4451208976436772760,Debit,20000.0,2031-04-15,Expired
18726,13893,676240335767,Credit,10000.0,2028-04-28,Blocked
18727,11237,4064498023131874599,Debit,10000.0,2026-10-04,Active
18728,7228,30335598188906,Credit,,2026-07-21,Blocked
18729,3953,4120097855627363,Debit,5000.0,2030-02-16,Expired
18730,13244,6573504011547697,Debit,,2028-02-09,Blocked
18731,2438,4357631847839945210,Credit,20000.0,2031-03-25,Expired
18732,11282,36935951067011,Credit,10000.0,2028-06-27,Active
18733,2193,36027257592395,Debit,,2027-02-19,Blocked
18734,6858,4592287170496961,Credit,5000.0,2031-05-22,Expired
18735,7549,3555551700853430,Credit,20000.0,2028-08-10,Blocked
18736,9738,4409506822884876504,Credit,20000.0,2026-07-03,Expired
18737,5018,4026630275874,Credit,,2029-07-16,Expired
18738,8086,30370491499969,Credit,20000.0,2026-08-31,Blocked
18739,11278,3512265821344474,Debit,5000.0,2027-01-01,Active
